주체	관계유형	대상
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
외국 금융투자업자	정의함	외국 법령에 따라 외국에서 금융투자업에 상당하는 영업을 영위하는 자
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제12조	참조함	제5조
제6호	참조함	제5조
제6호	참조함	제5조
제6호	참조함	제5조
제6호	참조함	제5조
제6호	참조함	제5조
제6호	참조함	제5조
제18조	참조함	제5조
제18조	참조함	제5조
제18조	참조함	제5조
제18조	참조함	제5조
제18조	참조함	제5조
제18조	참조함	제5조
제18조	참조함	제5조
제32조	참조함	제5조
제32조	참조함	제5조
제32조	참조함	제5조
제5조제6호	참조함	제5조
제5조제6호	참조함	제5조
제5조제6호	참조함	제5조
제5조제6호	참조함	제5조
투자회사의 발기인	참조함	제5조
투자회사의 발기인	참조함	제5조
투자회사의 발기인	참조함	제5조
투자회사의 발기인	참조함	제5조
투자회사의 발기인	참조함	제5조
투자회사의 발기인	참조함	제5조
제5조 제2호	참조함	제5조
제5조제5호	참조함	제5조
인가 또는 등록을 하려는 자(자산관리회사 등)	참조함	제5조
협회	준용함	제5조
협회	준용함	제5조
협회	준용함	제5조
협회	준용함	제5조
협회	준용함	제5조
협회	준용함	제5조
협회	준용함	제5조
제5조제7호	참조함	제5조
제5조제7호	참조함	제5조
제393조의5	준용함	제5조
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주(최대주주의 특수관계인 포함)	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
외국 금융투자업자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
금융투자업 인가를 받으려는 자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
금융투자업 인가를 받으려는 자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
금융투자업 인가를 받으려는 자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
금융투자업 인가를 받으려는 자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
금융투자업 인가를 받으려는 자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
금융투자업 인가를 받으려는 자	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
대주주	요구함	충분한 출자능력, 건전한 재무상태 및 사회적 신용
