article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제83조	[]	REGULATION	보험계약 모집	금융기관	모집	보험계약	MANDATORY	제83조에 따라 모집할 수 있는 자는 제외한다)에게 모집을 하도록 하거나 이를 용인하는 행위 4. 해당 금융기관의 점포 외의 장소에서 모집을 하는 행위 5. 모집과 관련이 없는 금융거래를 통하여 취득한 개인정보를 미리 그 개인의 동의를 받지 아니하고 모집에 이용하 는 행위 6. 그 밖에 제2호부터 제5호까지의 행위와 비슷한 행위로서 대통령령으로 정하는 행위 ② 금융기관보험대리점등은 모집을 할 때 다음 각 호의 사항을 지켜야 한다. 1. 해당 금융기관이 대출등을 받는 자에게 보험계약의 청약을 권유하는 경우 대출등을 받는 자가 그 금융기관이 대 리하거나 중개하는 보험계약을 체결하지 아니하더라도 대출등을 받는 데 영향이 없음을 알릴 것 2. 해당 금융기관이 보험회사가 아니라 보험대리점 또는 보험중개사라는 사실과 보험계약의 이행에 따른 지급책임 은 보험회사에 있음을 보험계약을 청약하는 자에게 알릴 것 법제처 24 국가법령정보센터 보험업법 3. 보험을 모집하는 장소와 대출등을 취급하는 장소를 보험계약을 청약하는 자가 쉽게 알 수 있을 정도로 분리할 것 4. 제1호부터 제3호까지의 사항과 비슷한 사항으로서 대통령령으로 정하는 사항 ③ 금융기관보험대리점등이나 금융기관보험대리점등이 되려는 자는 보험계약 체결을 대리하거나 중개하는 조건으 로 보험회사에 대하여 다음 각 호의 어느 하나의 행위를 하여서는 아니 된다. 1. 해당 금융기관을 계약자로 하는 보험계약의 할인을 요구하거나 그 금융기관에 대한 신용공여, 자금지원 및 보험 료 등의 예탁을 요구하는 행위 2. 보험계약 체결을 대리하거나 중개하면서 발생하는 비용 또는 손실을 보험회사에 부당하게 떠넘기는 행위 3. 그 밖에 금융기관의 우월적 지위를 이용하여 부당한 요구 등을 하는 행위로서 대통령령으로 정하는 행위 ④ 제3항에 따른 행위의 구체적 기준은 대통령령으로 정하는 바에 따라 금융위원회가 정한다. [전문개정 2010. 7. 23.]
제101조	[]	REGULATION	자기계약 금지	보험대리점 또는 보험중개사	모집	보험계약자 또는 피보험자	PROHIBITIVE	제101조(자기계약의 금지) ① 보험대리점 또는 보험중개사는 자기 또는 자기를 고용하고 있는 자를 보험계약자 또는 피보험자로 하는 보험을 모집하는 것을 주된 목적으로 하지 못한다. ② 보험대리점 또는 보험중개사가 모집한 자기 또는 자기를 고용하고 있는 자를 보험계약자나 피보험자로 하는 보 험의 보험료 누계액(累計額)이 그 보험대리점 또는 보험중개사가 모집한 보험의 보험료의 100분의 50을 초과하게 된 경우에는 그 보험대리점 또는 보험중개사는 제1항을 적용할 때 자기 또는 자기를 고용하고 있는 자를 보험계약 자 또는 피보험자로 하는 보험을 모집하는 것을 그 주된 목적으로 한 것으로 본다. [전문개정 2010. 7. 23.]
제101조의2	[]	REGULATION	설명의무 및 부당권유행위 금지	보험회사 임직원	이행		MANDATORY	제101조의2(「금융소비자 보호에 관한 법률」의 준용) ① 보험회사 임직원의 설명의무 및 부당권유행위 금지에 관하여 는 「금융소비자 보호에 관한 법률」
제19조제1항ㆍ제2항	[]							제19조제1항ㆍ제2항 및
제21조	[]	DEFINITION	금융상품판매업자등	금융상품판매업자등	본다	보험회사 임직원	DEFINITIONAL	제21조를 준용한다. 이 경우 “금융상품판매업자등”은 “보험회사 임직원”으로 본다. ② 보험회사 임직원의 광고 관련 준수사항에 관하여는 「금융소비자 보호에 관한 법률」
제22조제2항	[]	DEFINITION	금융상품판매업자등	금융상품판매업자등	본다	보험회사 임직원	DEFINITIONAL	제22조제2항부터 제7항의 규정을 준용한다. 이 경우 “금융상품판매업자등”은 “보험회사 임직원”으로 본다. ③ 보험회사 임직원의 제3자에 대한 모집위탁에 관하여는 「금융소비자 보호에 관한 법률」
제25조제1항	[None, None, 25, 1]	DEFINITION	금융상품판매대리ㆍ중개업자	금융상품판매대리ㆍ중개업자	은	보험회사 임직원	DEFINITIONAL	제25조제1항 각 호 외의 부분 및 같은 항 제2호를 준용한다. 이 경우 “금융상품판매대리ㆍ중개업자는”은 “보험회사 임직원은”으로, “금융상 품판매대리ㆍ중개업자가 대리ㆍ중개하는 업무”는 “보험회사 임직원의 모집 업무”로 한다. [본조신설 2020. 3. 24.] 제3절 보험계약자의 권리 <개정 2010. 7. 23.>
제102조	[]							제102조 삭제 <2020. 3. 24.>
제102조의2	[]	REGULATION	보험사기행위	보험계약자	하여서는 아니 된다	보험사기행위	PROHIBITIVE	제102조의2(보험계약자 등의 의무) 보험계약자, 피보험자, 보험금을 취득할 자, 그 밖에 보험계약에 관하여 이해관계가 있는 자는 보험사기행위를 하여서는 아니 된다. [전문개정 2010. 7. 23.]
제102조의3	[]	REGULATION	보험계약자	보험 관계 업무 종사자	행위	보험계약자, 피보험자, 보험금을 취득할 자	PROHIBITIVE	제102조의3(보험 관계 업무 종사자의 의무) 보험회사의 임직원, 보험설계사, 보험대리점, 보험중개사, 손해사정사, 그 밖에 보험 관계 업무에 종사하는 자는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 1. 보험계약자, 피보험자, 보험금을 취득할 자, 그 밖에 보험계약에 관하여 이해가 있는 자로 하여금 고의로 보험사 고를 발생시키거나 발생하지 아니한 보험사고를 발생한 것처럼 조작하여 보험금을 수령하도록 하는 행위 2. 보험계약자, 피보험자, 보험금을 취득할 자, 그 밖에 보험계약에 관하여 이해가 있는 자로 하여금 이미 발생한 보 험사고의 원인, 시기 또는 내용 등을 조작하거나 피해의 정도를 과장하여 보험금을 수령하도록 하는 행위
제102조의4	[]							제102조의4 삭제 <2020. 3. 24.>
제102조의5	[]	REGULATION	삭제					제102조의5 삭제 <2020. 3. 24.>
제102조의6	[]	PROCEDURE	보험금 청구	보험계약자	전송	서류	MANDATORY	제102조의6(실손의료보험계약의 보험금 청구를 위한 서류 전송) ① 실손의료보험(실제로 부담한 의료비만을 지급하는 제3보험상품을 말한다. 이하 같다)계약의 보험계약자, 피보험자, 보험금을 취득할 자 또는 그 대리인은 보험금을 청 구하기 위하여 「국민건강보험법」
제42조	[]	REGULATION	요양기관 전송 요청	요양기관	요청할 수 있다	보험회사	PERMISSIVE	제42조에 따른 요양기관(이하 “요양기관”이라 한다)으로 하여금 진료비 계산서ㆍ 영수증, 진료비 세부산정내역 등 보험금 청구에 필요한 서류로서 금융위원회가 정하여 고시하는 서류를 보험계약자 가 실손의료보험계약을 체결한 보험회사에 전자적 형태로 전송하여 줄 것을 요청할 수 있다. ② 제1항의 요청을 받은 요양기관은 「의료법」
제21조	[]	CONCEPT	약사법					제21조 및 「약사법」
제30조	[]	REGULATION	요청에 따라야 한다		따라야 한다	요청	MANDATORY	제30조에도 불구하고 대통령령으로 정하는 정 당한 사유가 없으면 그 요청에 따라야 한다. ③ 제1항 및 제2항에 따른 요청 방법과 절차, 전송방식 등에 관하여 필요한 세부사항은 대통령령으로 정한다. [본조신설 2023. 10. 24.] [시행일: 2025. 10. 25.]
제102조의6	[]		의료법					제102조의6( 「의료법」
제3조제2항제1호	[]	DEFINITION	의원급 의료기관					제3조제2항제1호에 따른 의원급 의료기관과 「약사법」
제2조제3호	[]	REGULATION	개정규정	약국	개정	규정		제2조제3호에 따른 약국에 대한 개정규정
제102조의7	[None, None, 102, 7]	ACTOR	전산시스템 구축·운영	보험회사		전산시스템		제102조의7(실손의료보험계약의 서류 전송을 위한 전산시스템의 구축ㆍ운영 등) ① 보험회사는
제102조의6	[102, 6, None, None]	REGULATION	전산시스템 구축·운영	보험회사	구축·운영	전산시스템	MANDATORY	제102조의6제1항에 따른 업무를 수행하기 위하여 필요한 전산시스템을 구축ㆍ운영하여야 한다. ② 보험회사는 제1항에 따른 전산시스템의 구축ㆍ운영에 관한 업무를 공공성ㆍ보안성ㆍ전문성 등을 고려하여 대통 령령으로 정하는 전송대행기관(이하 “전송대행기관”이라 한다)에 위탁하거나 직접 수행할 수 있다. ③ 제1항 및 제2항에 따른 전산시스템의 구축ㆍ운영에 관한 비용은 보험회사가 부담한다. ④ 보험회사(제2항에 따라 업무를 위탁한 경우 전송대행기관을 포함한다)는 요양기관 등과 제1항에 따른 전산시스 템의 구축ㆍ운영에 관한 사항을 협의하기 위하여 대통령령으로 정하는 바에 따라 위원회를 구성ㆍ운영할 수 있다. ⑤ 제2항에 따른 전산시스템의 구축ㆍ운영에 관한 업무에 종사하거나 종사한 사람은 그 업무를 수행하는 과정에서 알게 된 정보 또는 자료를 누설하거나
Unknown	[]	REGULATION	Unknown					제102조의6제1항에 따른 서류 전송 업무 외의 용도로 사용 또는 보관하여서 는 아니 된다. ⑥ 제1항 및 제2항에 따른 전산시스템의 구축ㆍ운영, 업무위탁의 범위ㆍ방법 및 절차 등에 관하여 필요한 사항은 금융위원회가 정하여 고시한다. [본조신설 2023. 10. 24.]
제103조	[]	REGULATION	영업보증금에 대한 우선변제권	보험계약자	입다	손해액	MANDATORY	제103조(영업보증금에 대한 우선변제권) 보험계약자나 보험금을 취득할 자가 보험중개사의 보험계약체결 중개행위와 관련하여 손해를 입은 경우에는 그 손해액을
제89조제3항	[5, 1, 89, 3]	REGULATION	우선 변제권	영업보증금	가진다	권리		제89조제3항에 따른 영업보증금에서 다른 채권자보다 우선하여 변제받 을 권리를 가진다.
제104조	[]	REGULATION	자산운용	보험회사	운용	자산	MANDATORY	제104조(자산운용의 원칙) ① 보험회사는 그 자산을 운용할 때 안정성ㆍ유동성ㆍ수익성 및 공익성이 확보되도록 하여야 한다. ② 보험회사는 선량한 관리자의 주의로써 그 자산을 운용하여야 한다. [전문개정 2010. 7. 23.]
제105조	[]	REGULATION	자산운용	보험회사	운용	자산	PROHIBITIVE	제105조(금지 또는 제한되는 자산운용) 보험회사는 그 자산을 다음 각 호의 어느 하나에 해당하는 방법으로 운용하여서는 아니 된다. 법제처 26 국가법령정보센터 보험업법 1. 대통령령으로 정하는 업무용 부동산이 아닌 부동산(저당권 등 담보권의 실행으로 취득하는 부동산은 제외한다)의 소유 2.
Unknown	[]	REGULATION	Unknown					제108조제1항제2호에 따라 설정된 특별계정을 통한 부동산의 소유 3. 상품이나 유가증권에 대한 투기를 목적으로 하는 자금의 대출 4. 직접ㆍ간접을 불문하고 해당 보험회사의 주식을 사도록 하기 위한 대출 5. 직접ㆍ간접을 불문하고 정치자금의 대출 6. 해당 보험회사의 임직원에 대한 대출(보험약관에 따른 대출 및 금융위원회가 정하는 소액대출은 제외한다) 7. 자산운용의 안정성을 크게 해칠 우려가 있는 행위로서 대통령령으로 정하는 행위 [전문개정 2010. 7. 23.]
제106조	[]	REGULATION	자산운용	보험회사				제106조(자산운용의 방법 및 비율) ① 보험회사는 일반계정(
제108조	[None, None, 108, 1]	REGULATION	특별계정	제108조제1항제1호 및 제4호	포함한다	특별계정	MANDATORY	제108조제1항제1호 및 제4호의 특별계정을 포함한다. 이하 이 조에서 같다)에 속하는 자산과
제108조제1항제2호	[108, 1, 2]	REGULATION	자산운용비율	특별계정	운용	비율	PROHIBITIVE	제108조제1항제2호에 따른 특별계정(이하 이 조에서 특별계정이라 한다)에 속하는 자산을 운용할 때 다음 각 호의 비율을 초과할 수 없다. 다만, 특별계정의 자산으로서 자산운용의 손실이 일반계정에 영향을 미치는 자산 중 대통령령으로 정하는 자산의 경우에는 일반계정에 포함하여 자산운용비율을 적용한다. <개 정 2020. 5. 19., 2022. 12. 31.> 1. 동일한 개인 또는 법인에 대한 신용공여 가. 일반계정: 총자산의 100분의 3 나. 특별계정: 각 특별계정 자산의 100분의 5 2. 동일한 법인이 발행한 채권 및 주식 소유의 합계액 가. 일반계정: 총자산의 100분의 7 나. 특별계정: 각 특별계정 자산의 100분의 10 3. 동일차주에 대한 신용공여 또는 그 동일차주가 발행한 채권 및 주식 소유의 합계액 가. 일반계정: 총자산의 100분의 12 나. 특별계정: 각 특별계정 자산의 100분의 15 4. 동일한 개인ㆍ법인, 동일차주 또는 대주주(그의 특수관계인을 포함한다. 이하 이 절에서 같다)에 대한 총자산의 100분의 1을 초과하는 거액 신용공여의 합계액 가. 일반계정: 총자산의 100분의 20 나. 특별계정: 각 특별계정 자산의 100분의 20 5. 대주주 및 대통령령으로 정하는 자회사에 대한 신용공여 가. 일반계정: 자기자본의 100분의 40(자기자본의 100분의 40에 해당하는 금액이 총자산의 100분의 2에 해당하 는 금액보다 큰 경우에는 총자산의 100분의 2) 나. 특별계정: 각 특별계정 자산의 100분의 2 6. 대주주 및 대통령령으로 정하는 자회사가 발행한 채권 및 주식 소유의 합계액 가. 일반계정: 자기자본의 100분의 60(자기자본의 100분의 60에 해당하는 금액이 총자산의 100분의 3에 해당하 는 금액보다 큰 경우에는 총자산의 100분의 3) 나. 특별계정: 각 특별계정 자산의 100분의 3 7. 동일한 자회사에 대한 신용공여 가. 일반계정: 자기자본의 100분의 10 나. 특별계정: 각 특별계정 자산의 100분의 4 8. 부동산의 소유 가. 일반계정: 총자산의 100분의 25 나. 특별계정: 각 특별계정 자산의 100분의 15 9. 「외국환거래법」에 따른 외국환이나 외국부동산의 소유(외화표시 보험에 대하여 지급보험금과 같은 외화로 보유 하는 자산의 경우에는 금융위원회가 정하는 바에 따라 책임준비금을 한도로 자산운용비율의 산정 대상에 포함하 법제처 27 국가법령정보센터 보험업법 지 아니한다) 가. 일반계정: 총자산의 100분의 50 나. 특별계정: 각 특별계정 자산의 100분의 50 10. 삭제<2022. 12. 31.> ② 제1항 각 호에 따른 자산운용비율은 자산운용의 건전성 향상 또는 보험계약자 보호에 필요한 경우에는 대통령령 으로 정하는 바에 따라 그 비율의 100분의 50의 범위에서 인하하거나, 발행주체 및 투자수단 등을 구분하여 별도로 정할 수 있다. ③ 제1항에도 불구하고 대통령령으로 정하는 금액 이하의 특별계정에 대하여는 일반계정에 포함하여 자산운용비율 을 적용한다. [전문개정 2010. 7. 23.]
