article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제279조제1항,[],REGULATION,판매수수료,투자매매업자,받는다,판매수수료,PROHIBITIVE,"제279조제1항 의 외국 집합투자기구를 포함한다)의 집합투자증권을 판매하는 투자매매업자{외국 투자 매매업자(외국 법령에 따라 외국에서 투자매매업에 상당하는 영업을 영위하는 자를 말 한다)를 포함한다} 또는 투자중개업자{외국 투자중개업자(외국 법령에 따라 외국에서 투 자중개업에 상당하는 영업을 영위하는 자를 말한다)를 포함한다}가 받는 판매수수료 및 판매보수의 합계가 대통령령으로 정하는 기준을 초과하여 집합투자증권에 투자하는 행 위 4. 그 밖에 투자자 보호 또는 집합투자재산의 안정적 운용 등을 해할 우려가 있는 행위로서 대통령령으로 정하는 행위 ② 제1항제1호마목의 위험평가액, 같은 항 같은 호 바목의 위험평가액 및 같은 항 같은 호 사 목의 거래상대방 위험평가액의 산정방법 등에 관하여 필요한 사항은 금융위원회가 정하여 고시한다.<개정 2008. 2. 29.> ③ 집합투자재산에 속하는 투자대상자산의 가격 변동 등 대통령령으로 정하는 사유로 불가 피하게 제1항에 따른 투자한도를 초과하게 된 경우에는 초과일부터 대통령령으로 정하는 기 간까지는 그 투자한도에 적합한 것으로 본다. 법제처 47 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 ④ 제1항제1호가목 및 마목부터 사목까지와 제3호가목ㆍ나목,"
제229조,[],DEFINITION,투자비율,집합투자기구,정한다,6개월,DEFINITIONAL,제229조 각 호에 따른 투자비 율은 집합투자기구의 최초 설정일 또는 설립일부터 6개월(
제229조제2호,[],REGULATION,적용,기업성장집합투자기구,적용,기간,PROHIBITIVE,"제229조제2호에 따른 부동산집합 투자기구와 같은 조 제6호에 따른 기업성장집합투자기구의 경우 1년) 이내의 범위에서 대통 령령으로 정하는 기간까지는 적용하지 아니한다.<개정 2009. 2. 3., 2016. 3. 29., 2025. 9. 16.> ⑤ 기업성장집합투자업자는"
제229조제6호,[],REGULATION,기업성장집합투자기구,기업성장집합투자기구,위반,주투자대상기업,PROHIBITIVE,"제229조제6호에 따른 기업성장집합투자기구의 집합투자재산을 운용할 때 다음 각 호의 행위를 하여서는 아니 된다. 다만, 가격 변동 등 대통령령으로 정하는 불가피한 사유로 제1호부터 제4호까지를 위반하게 된 경우에는 해당 행위를 그 위반한 날부터 대통령령으로 정하는 기간까지 제1호부터 제4호까지를 위반한 것으로 보지 아니한 다.<신설 2025. 9. 16.> 1. 성장가능성이 높은 「벤처기업육성에 관한 특별법」에 따른 벤처기업 등 대통령령으로 정 하는 법인 또는 조합 등(이하 “주투자대상기업”이라 한다)에 대하여"
제229조제6호,[],REGULATION,투자,기업성장집합투자기구,투자,집합투자재산,MANDATORY,"제229조제6호에 따른 금액 이하의 집합투자재산을 투자하는 행위 2. 각 기업성장집합투자기구 자산총액의 100분의 10 이하로서 대통령령으로 정하는 비율을 초과하여 동일한 주투자대상기업에 동일방식으로 투자하는 행위. 이 경우 동일법인 등이 발행한 지분증권에 투자하는 방식과 그 외의 투자방식은 각각 동일방식으로 본다. 3. 주투자대상기업이 발행한 지분증권 총수의 100분의 50 이하로서 대통령령으로 정하는 비 율(동일한 기업성장집합투자업자가 설정ㆍ설립한 기업성장집합투자기구가 둘 이상인 경우 에는 동일한 기업성장집합투자업자가 설정ㆍ설립한 기업성장집합투자기구가 투자한 지분 증권 수를 모두 더한 지분증권 수를 주투자대상기업이 발행한 지분증권 총수로 나눈 비율 을 말한다)을 초과하여 투자하는 행위 4. 각 기업성장집합투자기구 자산총액의 100분의 10 이상으로서 대통령령으로 정하는 비율 미만의 집합투자재산을 다음 각 목의 자산으로 보유하는 행위 가. 국채증권, 지방채증권, 특수채증권 나. 「한국은행법」"
제69조,[],DEFINITION,한국은행통화안정증권,,,,DEFINITIONAL,제69조에 따른 한국은행통화안정증권 다. 국가나 지방자치단체가 원리금의 지급을 보증한 채권 라. 현금 마. 대통령령으로 정하는 금융기관에의 예치 바. 그 밖에 금융투자업자의 경영건전성을 저해하지 아니하고 투자성이 낮거나 없는 것으 로서 대통령령으로 정하는 자산 5. 주투자대상기업에 투자한 재산 외의 집합투자재산을
제229조제2호,"[229, 2, None, None]",REGULATION,투자 행위,투자자,투자,투자 대상,PROHIBITIVE,제229조제2호의 부동산에 투자하는 행위 6. 성장가능성 등에 대하여 대통령령으로 정하는 방법에 따른 평가를 거치지 아니한 주투자 대상기업에 투자하는 행위 7. 그 밖에 투자자 보호 또는 집합투자재산의 안정적 운용 등을 해칠 우려가 있는 행위로서 대통령령으로 정하는 행위 [시행일: 2026. 3. 17.]
제81조,[],,,,,,,
제82조,[],REGULATION,자기집합투자증권 취득 제한,집합투자업자,취득,집합투자증권,PROHIBITIVE,"제82조(자기집합투자증권의 취득 제한) 투자신탁이나 투자익명조합의 집합투자업자는 집합투 자기구의 계산으로 그 집합투자기구의 집합투자증권을 취득하거나 질권의 목적으로 받지 못 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 집합투자기구의 계산으로 그 집합 투자기구의 집합투자증권을 취득할 수 있다. 법제처 48 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 1. 담보권의 실행 등 권리 행사에 필요한 경우. 이 경우 취득한 집합투자증권은 대통령령으로 정하는 방법에 따라 처분하여야 한다. 2."
제191조,[],REGULATION,수익증권 매수,,매수,수익증권,,제191조에 따라 수익증권을 매수하는 경우
제83조,[],REGULATION,금전차입,집합투자업자,차입,금전,PROHIBITIVE,"제83조(금전차입 등의 제한) ① 집합투자업자는 집합투자재산을 운용함에 있어서 집합투자기구 의 계산으로 금전을 차입(借入)하지 못한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에 는 집합투자기구의 계산으로 금전을 차입할 수 있다. <개정 2018. 3. 27.> 1."
제235조,[],REGULATION,환매청구,환매청구,발생,환매대금,,제235조에 따른 집합투자증권의 환매청구가 대량으로 발생하여 일시적으로 환매대금의 지급이 곤란한 때 2.
제191조,[],,,,,,,
제201조제4항,"[201, 4, None, None]",REGULATION,금전 차입 및 대여 제한,집합투자기구,차입,금전,PROHIBITIVE,제201조제4항에 따른 매수청구가 대량으로 발생하여 일시적으로 매수
제83조,[],REGULATION,금전 차입 제한,집합투자업자,차입,금전,PROHIBITIVE,"제83조(금전차입 등의 제한) ① 집합투자업자는 집합투자재산을 운용함에 있어서 집합투자기구 의 계산으로 금전을 차입(借入)하지 못한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에 는 집합투자기구의 계산으로 금전을 차입할 수 있다. <개정 2018. 3. 27.> 1."
제235조,"[None, None, 235, 2]",CONCEPT,환매청구,집합투자증권,발생,환매청구,,제235조에 따른 집합투자증권의 환매청구가 대량으로 발생하여 일시적으로 환매대금의 지급이 곤란한 때 2.
Unknown,[],REGULATION,Unknown,,,,,제191조 및
제201조제4항,[],REGULATION,금전 차입,집합투자기구,차입,금전,MANDATORY,"제201조제4항에 따른 매수청구가 대량으로 발생하여 일시적으로 매수대금의 지급이 곤란한 때 3. 그 밖에 집합투자기구의 운용 및 결제 과정에서 일시적으로 금전의 차입이 필요하고 투자 자 보호 및 건전한 거래질서를 해할 우려가 없는 때로서 대통령령으로 정하는 때 ② 제1항에 따라 집합투자기구의 계산으로 금전을 차입하는 경우 그 차입금의 총액은 차입 당시 집합투자기구 자산총액에서 부채총액을 뺀 가액의 100분의 10을 초과하여서는 아니 된다.<개정 2015. 7. 24.> ③ 제1항에 따른 금전차입의 방법, 차입금 상환 전 투자대상자산의 취득 제한 등에 관하여 필요한 사항은 대통령령으로 정한다. ④ 집합투자업자는 집합투자재산을 운용할 때 집합투자재산 중 금전을 대여하여서는 아니 된다. 다만, 다음 각 호의 경우에는 금전을 대여할 수 있다.<개정 2025. 9. 16.> 1. 대통령령으로 정하는 금융기관에 30일 이내의 단기대출을 하는 경우 법제처 49 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 2."
Unknown,[],REGULATION,Unknown,,,,,제229조제6호에 따른 기업성장집합투자기구가 전체 주투자대상기업에 대한 투자금액의 100분의 50 이하로서 대통령령으로 정하는 한도 내에서 금전 대여의 절차ㆍ방법 등 대통 령령으로 정하는 기준에 따라 주투자대상기업에 금전을 대여하는 경우 ⑤ 집합투자업자는 집합투자재산을 운용함에 있어서 집합투자재산으로 해당 집합투자기구 외의 자를 위하여 채무보증 또는 담보제공을 하여서는 아니 된다. [시행일: 2026. 3. 17.]
제83조,[],,,,,,,
제84조,"[None, None, 84, None]",REGULATION,이해관계인과의 거래제한,집합투자업자,거래행위,이해관계인,PROHIBITIVE,"제84조(이해관계인과의 거래제한 등) ① 집합투자업자는 집합투자재산을 운용함에 있어서 대통 령령으로 정하는 이해관계인(이하 이 절에서 “이해관계인”이라 한다)과 거래행위를 하여서는 아니 된다. 다만, 집합투자기구와 이해가 상충될 우려가 없는 거래로서 다음 각 호의 어느 하 나에 해당하는 거래의 경우에는 이를 할 수 있다. 1. 이해관계인이 되기 6개월 이전에 체결한 계약에 따른 거래 2. 증권시장 등 불특정다수인이 참여하는 공개시장을 통한 거래 3. 일반적인 거래조건에 비추어 집합투자기구에 유리한 거래 4. 그 밖에 대통령령으로 정하는 거래 ② 집합투자업자는 제1항 단서에 따라 허용되는 이해관계인과의 거래가 있는 경우 또는 이 해관계인의 변경이 있는 경우에는 그 내용을 해당 집합투자재산을 보관ㆍ관리하는 신탁업자 에게 즉시 통보하여야 한다. ③ 집합투자업자는 집합투자재산을 운용함에 있어서 집합투자기구의 계산으로 그 집합투자 업자가 발행한 증권"
제189조,[],REGULATION,수익증권,수익증권,취득,,PROHIBITIVE,제189조의 수익증권을 제외한다)을 취득하여서는 아니 된다. ④ 집합투자업자는 집합투자재산을 운용함에 있어서 대통령령으로 정하는 한도를 초과하여 그 집합투자업자의 계열회사가 발행한 증권(
제189조,[],REGULATION,취득 제한,증권,취득,증권,PROHIBITIVE,"제189조의 수익증권, 그 밖에 대통령령으로 정 하는 증권을 제외하며, 계열회사가 발행한 지분증권과 관련한 증권예탁증권 및 대통령령으 로 정하는 투자대상자산을 포함한다. 이하 이 조에서 같다)을 취득하여서는 아니 된다. ⑤ 제4항에 따른 계열회사가 발행한 증권의 취득 제한에 관하여 필요한 사항은 대통령령으 로 정한다."
제85조,[],REGULATION,불건전 영업행위,집합투자업자,행위,집합투자재산,PROHIBITIVE,"제85조(불건전 영업행위의 금지) 집합투자업자는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 다만, 투자자 보호 및 건전한 거래질서를 해할 우려가 없는 경우로서 대통령으로 정하는 경우에는 이를 할 수 있다. 1. 집합투자재산을 운용함에 있어서 금융투자상품, 그 밖의 투자대상자산의 가격에 중대한 영향을 미칠 수 있는 매수 또는 매도 의사를 결정한 후 이를 실행하기 전에 그 금융투자상 품, 그 밖의 투자대상자산을 집합투자업자 자기의 계산으로 매수 또는 매도하거나 제삼자에게 매수 또는 매도를 권유하는 행위 2. 자기 또는 대통령령으로 정하는 관계인수인(이하 이 절에서 “관계인수인”이라 한다)이 인수한 증권을 집합투자재산으로 매수하는 행위 3. 자기 또는 관계인수인이 대통령령으로 정하는 인수업무를 담당한 법인의 특정증권등"
제 172조제1항,"[None, None, 172, 1]",DEFINITION,특정증권등,,말한다,특정증권등,DEFINITIONAL,제 172조제1항의 특정증권등을 말한다. 이하 이 호에서 같다)에 대하여 인위적인 시세(
